,Unnamed: 0,TwittID,TextData,TweetCreatedAt,RetweetCount,TweetFavouriteCount,TweetSource,UserID,UserScreenName,UserName,UserCreatedAt,UserDescription,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,HttpCount,HashtagCount,MentionCount,TweetCount
65,65,1120273282073231360,RT @supermario5050: Throwback of me fucking the weed boy https://t.co/q6TUIOpcO4,2019-04-22 10:28:58,1302,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
66,66,1120273232953847808,"RT @bbsincethe90s: The way he lets that dick milks out💦💦💦💦💦💦😈 

Follow @andii9373 &amp; @bbsincethe90s for more!😜

Message me for purchasing an…",2019-04-22 10:28:47,216,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",0,0,3,1090
67,67,1120272401428881408,RT @GAYMANSTHOT: Damn 😍🤤🤤 https://t.co/cfILaqhGEQ,2019-04-22 10:25:28,44,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
68,68,1120272347490148353,"RT @looongjayxxx: Suck on my BALLS! 😈 
https://t.co/d8Mxcp9XXw https://t.co/Go66mTfTkC",2019-04-22 10:25:15,453,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",2,0,1,1090
69,69,1120271904860975104,RT @TonyAtlas9: Time to wake these legs up...He likes when i bounce on it...he better have some 420 https://t.co/g5lFpOLrHg,2019-04-22 10:23:30,4,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
70,70,1120167402476638210,RT @TheMaleFreaks: https://t.co/QlYfoH7AHz,2019-04-22 03:28:15,35,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
71,71,1120167207777067015,RT @FootFetishPapi: https://t.co/0ERBqXb9iH,2019-04-22 03:27:28,97,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
72,72,1120167074347790336,RT @FootFetishPapi: https://t.co/5l1VkIu4Jr,2019-04-22 03:26:56,37,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
73,73,1120167048049496065,RT @FootFetishPapi: fuck... 😍 https://t.co/lVDQLQXdQl,2019-04-22 03:26:50,176,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
74,74,1120166989882904576,RT @FootFetishPapi: this was really me a few nights ago getting throat fucked https://t.co/OFIiv56HvF,2019-04-22 03:26:36,41,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
75,75,1120166415464652801,RT @bustfatnuts: fuck me raw &amp; nut in me. i would ride the fuck out of this big ass dick 😍https://t.co/sjxS2gJWxM,2019-04-22 03:24:19,41,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",0,0,1,1090
76,76,1120166387610193921,RT @cafucubr: Fudendo puto no capô do carro 🔥😈 https://t.co/0DBCoXSmSI,2019-04-22 03:24:13,47,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
77,77,1120166220333031424,RT @BengaliPrepTop: Bred some random muscle dude from #Grindr and he took my #bbrt #bareback #raw load. Then he left and I never saw him ag…,2019-04-22 03:23:33,84,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",0,4,1,1090
78,78,1120166155925245952,RT @PMPTweet69: #EasterSunday #HappyEaster #Easter #Passover #Easter2019 #passover2019 #pasqua2019 #Pascuas https://t.co/Mek75pdV2j,2019-04-22 03:23:17,10,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,8,1,1090
79,79,1120166133372530688,RT @GAYMANSTHOT: 💯 https://t.co/rqBQDhS8Eh,2019-04-22 03:23:12,60,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
80,80,1120152940013072386,RT @cafucubr: Segui o gostoso no shopping e flagrei ele mijando 🔥😈 https://t.co/zu7SUo5cvh,2019-04-22 02:30:46,117,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
81,81,1120152617236168705,"RT @KingNinjaShit19: BJ Before Interview 🤤🍆💦💦👄

RT &amp; Follow me for more @KingNinjaShit19 https://t.co/nLz8xeeJRD",2019-04-22 02:29:30,27,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,2,1090
82,82,1120152015680802816,RT @GAYMANSTHOT: They want in. https://t.co/rQlHcES0w3,2019-04-22 02:27:06,96,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
83,83,1120151992331132928,RT @QnK4Eva: 🚗 - onlyfans https://t.co/YlGSgb8DFz,2019-04-22 02:27:01,1025,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
84,84,1120151801263808515,Damn https://t.co/7YgxDAT4yh,2019-04-22 02:26:15,0,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,0,1090
85,85,1120151733890703360,RT @nastypigs: Breaking Barriers @RawFuckClub #Bareback @savage_talons https://t.co/AYpcsKlJeu https://t.co/ZWbJaxvait,2019-04-22 02:25:59,28,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",2,1,3,1090
86,86,1120151711228809216,RT @iammisterbolden: He was the last victim on my 🇬🇧 tour. This little sexxy ass dude had a Huge ass Dick on him but took my dick like seco…,2019-04-22 02:25:54,988,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",0,0,1,1090
87,87,1120122013081853952,RT @FreakyJunior: https://t.co/F2R4a6helT,2019-04-22 00:27:53,39,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
88,88,1120121914545115136,RT @flymcnasty69: Happy Easter ! 🐰 https://t.co/MaDtusznEl,2019-04-22 00:27:29,59,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
89,89,1120121848560332801,RT @OmariJohnsonXXX: https://t.co/ysB6l092jC,2019-04-22 00:27:14,4,0,Twitter for Android,978987895301263360,Stew45641594,Stew,2018-03-28 13:31:17,,0,61,671,"Miami, FL/jamaica ",1,0,1,1090
90,90,1120293435020279808,"RT @fakesmilesonly: Fuck sex can I come lay in your lap and vent, I mean we’re still gonna fuck but can we talk first.",2019-04-22 11:49:03,3069,0,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,1,205
91,91,1120293301255639041,"RT @purges: yea sex is cool, but have you ever had someone on aux play a song specifically for you because they know you like it?",2019-04-22 11:48:31,11811,0,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,1,205
92,92,1120150189401149440,Follow me and like this for a follow back🥺,2019-04-22 02:19:51,2,75,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
93,93,1120140242437201921,"Fuck sex can I come lay in your lap and vent, I mean we’re still gonna fuck but can we talk first.",2019-04-22 01:40:19,3069,13419,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
94,94,1119628216140992513,@cloutboishorty @purges Imagine stealing a tweet and then calling it yours. Never would you do that lmao @purges  w… https://t.co/EiyRvWuMfQ,2019-04-20 15:45:43,0,2,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,1,0,3,205
95,95,1119393225402404866,"Everyone always waits and watches for the moment you mess up, no one appreciates all the good you have done for them and others.",2019-04-20 00:11:56,701,1958,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
96,96,1118687216048406528,"I want to be the person who makes your bad days better, and the one that makes you say “my life has changed ever since I met you”.",2019-04-18 01:26:31,1605,4312,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
97,97,1118324016295612421,I wanna make you the kinda happy when you lay in bed at night you’re just like “wow” who ever knew this was possible.,2019-04-17 01:23:17,2610,9944,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
98,98,1117567734655717377,Do you ever type something and question it then put a “lmao” at the end of it just to make sure you don’t sound like a complete dick?,2019-04-14 23:18:06,1099,5465,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
99,99,1117133088742617091,Spring is one of the best seasons because you can absolutely bomb an exam but still be in a good mood because it’s a nice day.,2019-04-13 18:30:58,775,4317,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
100,100,1116153407981662209,@itssdarwinn Hi i’m anxiety,2019-04-11 01:38:04,0,4,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,1,205
101,101,1116150032229703686,"Sometimes you need to treat fake friends like a phone call, hang that shit up and move on with your day.",2019-04-11 01:24:39,725,2373,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
102,102,1116049825387171840,"My crush: *looks in my direction*

Me: 💕💞💓💘💖💗💕💞💓💘💖💗💕💓💓💘💖💗💕💞💓💘💖💗💕💞💓💘💖💗💕💞💓💘💖💗💕💓💓💘💖💗💕💞💓💘",2019-04-10 18:46:28,418,1741,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
103,103,1115789533839286272,Friendships where you can constantly joke around and make fun of each other are way better then constantly being ni… https://t.co/PSrhjW1Lmm,2019-04-10 01:32:09,1692,5327,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,1,0,0,205
104,104,1115003883250683906,You dont realize how bad your past relationships are until you’re with someone who treats you right and you’re like… https://t.co/ADdNWM6yPj,2019-04-07 21:30:16,8444,36857,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,1,0,0,205
105,105,1114685459836350464,Do you ever get the urge to not do anything but so badly want to do something yet the want for sleep won’t overcome… https://t.co/C2fpjB0qqz,2019-04-07 00:24:58,844,3307,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,1,0,0,205
106,106,1114356734074728448,"Im 
     so
           fucking
                         C L I N G Y",2019-04-06 02:38:43,960,3528,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
107,107,1113926725971345408,Why do people suddenly do the most to get your attention when they realized you’ve moved on and are done with them?,2019-04-04 22:10:01,1194,4430,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
108,108,1113626968170401793,I swear I can find out about the SMALLEEEESSSSTTTT shit and change my mind about you in less the a second and then… https://t.co/In5Kz0BcNS,2019-04-04 02:18:54,1831,6851,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,1,0,0,205
109,109,1113262042389958656,Late night drives in the summer with the windows rolled down and music blaring&gt;&gt;&gt;&gt;&gt;&gt;,2019-04-03 02:08:48,4738,17066,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
110,110,1113215530821984263,The best revenge you can get is when you accomplish your goals in silence and let everyone find out on their own,2019-04-02 23:03:59,257,996,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
111,111,1112907349570748416,"I’m so exhausted. I feel like I’m repeating the same day over and over, the same routine, same feelings, same meani… https://t.co/iXM6BnPZwe",2019-04-02 02:39:23,2674,7674,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,1,0,0,205
112,112,1112536252656566272,@GabeHatem_ My arm feels like it just entered another galaxy when that happens,2019-04-01 02:04:47,3,44,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,1,205
113,113,1112534015410688003,Have you ever been in a situation where you had to respond quickly to something and then think about what you just… https://t.co/fzZPGW0Mi7,2019-04-01 01:55:53,778,3496,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,1,0,0,205
114,114,1112215691132895232,the biggest L you could take is pushing away somebody that would do anything for you.,2019-03-31 04:50:59,4007,12806,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
115,115,1112145170169061376,"oh
  💖💘💝 oh 💗
💓   oh💖💕oh💞
    💞  no  💘💖💝
    💘💝 this is not good💖
  💕💖 💘 I’m starting 💘💖
💕     💞💝 to catch feelings… https://t.co/EZ1xXLqMGz",2019-03-31 00:10:45,757,3070,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,1,0,0,205
116,116,1111993476210716672,Reading old texts from when u first start talking to a person pisses me off because you can see the enthusiasm &amp; ho… https://t.co/EFV9AUlwwq,2019-03-30 14:07:59,4394,18984,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,1,0,0,205
117,117,1111828263670816768,"If you text your girl a paragraph about how much she means to you, she will read that shit 1000 times, screenshot i… https://t.co/INSmxTyZqo",2019-03-30 03:11:29,7485,36152,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,1,0,0,205
118,118,1111428252835303429,If I got paid $100 for every hour I spend being depressed i would be living large,2019-03-29 00:41:59,5344,25792,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,0,205
119,119,1111422232104861701,@drugrow @joshxdavid Yikes,2019-03-29 00:18:04,0,0,Twitter for iPhone,1066182466669547520,fakesmilesonly,‎ً,2018-11-24 04:11:23,"since you’re already here, you should follow me",47,15612,5799,,0,0,2,205
120,120,1120297952692572160,@BetteMidler @JimmyattheJames @NYRP ❓❓❓Notice how the radical left Hollywood actors/actresses REFUSE to speak out a… https://t.co/kkzxlN0gxN,2019-04-22 12:07:00,0,0,Twitter for Android,1049690686465949696,BhonestTo,🇺🇸ToBhonest🇺🇸,2018-10-09 15:58:56,"Registered Independent~
Dems R Batshit ~ Repubs have Rinos

~Russia & Racism are NOT the Problem,
Corrupt Gov & Media are.

America 1st ~ Pro Trump ~ Anti Swamp",160,2380,3719,Canton Ohio,1,0,3,5485
121,121,1120295863069417472,"RT @AmyMek: Twitter had an Iftar &amp; Ramadan hashtag emoji to honor Muslims but not one for Easter, to Honor Christians, or Passover to honor…",2019-04-22 11:58:42,3279,0,Twitter for Android,1049690686465949696,BhonestTo,🇺🇸ToBhonest🇺🇸,2018-10-09 15:58:56,"Registered Independent~
Dems R Batshit ~ Repubs have Rinos

~Russia & Racism are NOT the Problem,
Corrupt Gov & Media are.

America 1st ~ Pro Trump ~ Anti Swamp",160,2380,3719,Canton Ohio,0,0,1,5485
122,122,1120295762192158720,"RT @RealSaavedra: Christians are the most persecuted religious group in the world, says Pew report https://t.co/3yVmym3SIn",2019-04-22 11:58:18,508,0,Twitter for Android,1049690686465949696,BhonestTo,🇺🇸ToBhonest🇺🇸,2018-10-09 15:58:56,"Registered Independent~
Dems R Batshit ~ Repubs have Rinos

~Russia & Racism are NOT the Problem,
Corrupt Gov & Media are.

America 1st ~ Pro Trump ~ Anti Swamp",160,2380,3719,Canton Ohio,1,0,1,5485
123,123,1120295626305155072,"RT @AndrewPollackFL: Easter worshippers?

What will it take for this man to say “Christians”?

Probably as long as it’ll take for him to sa…",2019-04-22 11:57:46,2790,0,Twitter for Android,1049690686465949696,BhonestTo,🇺🇸ToBhonest🇺🇸,2018-10-09 15:58:56,"Registered Independent~
Dems R Batshit ~ Repubs have Rinos

~Russia & Racism are NOT the Problem,
Corrupt Gov & Media are.

America 1st ~ Pro Trump ~ Anti Swamp",160,2380,3719,Canton Ohio,0,0,1,5485
124,124,1120295466133086210,RT @DiamondandSilk: No Obama!  They're called Christians not Easter Worshippers!,2019-04-22 11:57:07,791,0,Twitter for Android,1049690686465949696,BhonestTo,🇺🇸ToBhonest🇺🇸,2018-10-09 15:58:56,"Registered Independent~
Dems R Batshit ~ Repubs have Rinos

~Russia & Racism are NOT the Problem,
Corrupt Gov & Media are.

America 1st ~ Pro Trump ~ Anti Swamp",160,2380,3719,Canton Ohio,0,0,1,5485
125,125,1120295433299951616,"RT @JessieJaneDuff: Ms. Clinton, you can say it: Christians. 

Christians who worship Christ and celebrate Easter. 

Remember us? https://t…",2019-04-22 11:57:00,876,0,Twitter for Android,1049690686465949696,BhonestTo,🇺🇸ToBhonest🇺🇸,2018-10-09 15:58:56,"Registered Independent~
Dems R Batshit ~ Repubs have Rinos

~Russia & Racism are NOT the Problem,
Corrupt Gov & Media are.

America 1st ~ Pro Trump ~ Anti Swamp",160,2380,3719,Canton Ohio,1,0,1,5485
126,126,1120295354887475200,"RT @OzraeliAvi: SPOT THE DIFFERENCE 

Christchurch: (60 Muslims killed)
- condemnation from the entire Muslim world
- worldwide rallies
- f…",2019-04-22 11:56:41,9495,0,Twitter for Android,1049690686465949696,BhonestTo,🇺🇸ToBhonest🇺🇸,2018-10-09 15:58:56,"Registered Independent~
Dems R Batshit ~ Repubs have Rinos

~Russia & Racism are NOT the Problem,
Corrupt Gov & Media are.

America 1st ~ Pro Trump ~ Anti Swamp",160,2380,3719,Canton Ohio,0,0,1,5485
127,127,1120295272079351809,"RT @johncardillo: Neither Buttigieg, Clinton, Obama, or Pelosi used the words “Catholics” or “Christians” as victims, or “Muslims as terror…",2019-04-22 11:56:21,109,0,Twitter for Android,1049690686465949696,BhonestTo,🇺🇸ToBhonest🇺🇸,2018-10-09 15:58:56,"Registered Independent~
Dems R Batshit ~ Repubs have Rinos

~Russia & Racism are NOT the Problem,
Corrupt Gov & Media are.

America 1st ~ Pro Trump ~ Anti Swamp",160,2380,3719,Canton Ohio,0,0,1,5485
